date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:44:44	57128/57128	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:42%20GMT	https://www.getthegloss.com/article/fajah-lourens-cellulite-is-the-thing-that-women-ask-me-about-most	www.getthegloss.com/article/fajah-lourens-cellulite-is-the-thing-that-women-ask-me-about-most.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:46	56678/56678	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:44%20GMT	https://www.getthegloss.com/article/retinol-retinoids-the-skin-experts-guide	www.getthegloss.com/article/retinol-retinoids-the-skin-experts-guide.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:48	50922/50922	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:46%20GMT	https://www.getthegloss.com/article/who-what-hair-should-you-try-this-new-micellar-shampoo	www.getthegloss.com/article/who-what-hair-should-you-try-this-new-micellar-shampoo.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:48	66708/66708	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:47%20GMT	https://www.getthegloss.com/gallery/glossy-posse-picks-the-beauty-and-fitness-finds-we-re-besotted-with	www.getthegloss.com/gallery/glossy-posse-picks-the-beauty-and-fitness-finds-we-re-besotted-with.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:49	53198/53198	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:48%20GMT	https://www.getthegloss.com/article/sarah-vine-my-energy-levels-have-shot-up-i-m-more-focused-and-far-less-emotional-which-is-a-relief-all-round	www.getthegloss.com/article/sarah-vine-my-energy-levels-have-shot-up-i-m-more-focused-and-far-less-emotional-which-is-a-relief-all-round.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:50	31607/31607	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:49%20GMT	https://www.getthegloss.com/author/sarah-vine	www.getthegloss.com/author/sarah-vine.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:51	50417/50417	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:50%20GMT	https://www.getthegloss.com/news/the-lowdown-on-the-new-urban-decay-vice-liquid-lipsticks	www.getthegloss.com/news/the-lowdown-on-the-new-urban-decay-vice-liquid-lipsticks.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:53	55308/55308	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:51%20GMT	https://www.getthegloss.com/article/the-makeup-maniac-how-to-master-cut-crease-eyeshadow	www.getthegloss.com/article/the-makeup-maniac-how-to-master-cut-crease-eyeshadow.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:53	58092/58092	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:53%20GMT	https://www.getthegloss.com/gallery/the-gloss-report-lip-plumpers	www.getthegloss.com/gallery/the-gloss-report-lip-plumpers.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:54	76067/76067	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:53%20GMT	https://www.getthegloss.com/gallery/pregnancy-pampering-the-top-10-beauty-buys-for-mums-to-be	www.getthegloss.com/gallery/pregnancy-pampering-the-top-10-beauty-buys-for-mums-to-be.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
